,mtn_name,elevation,elev_feature,time_of_scrape,local_time_issued,forecast_status,local_time_of_forecast,forecast_time_name,forecast_phrase,wind_speed,snow,rain,max_temp,min_temp,chill,freezing_level,cloud_base
8845,gasherbrum,5500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 15:00:00,pm,some_clouds,10,0.0,0.0,-17,-17,-26,3100,6750.0
8846,gasherbrum,5500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 23:00:00,night,clear,10,0.0,0.0,-21,-22,-30,1600,
8847,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-02 07:00:00,am,clear,20,0.0,0.0,-24,-25,-36,3200,6400.0
8848,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-02 15:00:00,pm,clear,25,0.0,0.0,-24,-24,-37,3050,6450.0
8849,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-02 23:00:00,night,light_snow,30,1.0,0.0,-24,-26,-38,2750,6050.0
8850,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-03 07:00:00,am,light_snow,45,1.0,0.0,-24,-25,-40,3300,5800.0
8851,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-03 15:00:00,pm,light_snow,35,2.0,0.0,-23,-24,-41,3300,6200.0
8852,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-03 23:00:00,night,mod._snow,55,8.0,0.0,-23,-25,-42,3050,5650.0
8853,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-04 07:00:00,am,light_snow,35,2.0,0.0,-25,-25,-41,3350,5800.0
8854,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-04 15:00:00,pm,light_snow,25,1.0,0.0,-23,-24,-38,3350,6300.0
8855,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-04 23:00:00,night,light_snow,30,2.0,0.0,-24,-24,-36,2850,5650.0
8856,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-05 07:00:00,am,light_snow,30,2.0,0.0,-23,-24,-38,3500,5850.0
8857,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-05 15:00:00,pm,light_snow,15,2.0,0.0,-23,-23,-35,3400,6350.0
8858,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-05 23:00:00,night,some_clouds,15,0.0,0.0,-24,-25,-35,2700,6400.0
8859,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-06 07:00:00,am,snow_shwrs,25,1.0,0.0,-23,-24,-35,3450,5800.0
8860,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-06 15:00:00,pm,snow_shwrs,20,3.0,0.0,-23,-23,-38,3400,6100.0
8861,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-06 23:00:00,night,snow_shwrs,15,3.0,0.0,-24,-26,-34,3000,5700.0
8862,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-07 07:00:00,am,some_clouds,5,0.0,0.0,-23,-24,-31,3350,5800.0
8863,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-07 15:00:00,pm,some_clouds,10,0.0,0.0,-23,-23,-30,3350,6400.0
8864,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-07 23:00:00,night,clear,10,0.0,0.0,-24,-25,-32,1800,
8865,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-08 07:00:00,am,clear,10,0.0,0.0,-22,-23,-30,3450,
8866,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-08 15:00:00,pm,some_clouds,10,0.0,0.0,-22,-22,-31,3350,6500.0
8867,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-08 23:00:00,night,clear,10,0.0,0.0,-24,-25,-33,1950,
8868,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-09 07:00:00,am,clear,15,0.0,0.0,-21,-22,-29,3550,
8869,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-09 15:00:00,pm,clear,15,0.0,0.0,-21,-21,-30,3450,6450.0
8870,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-09 23:00:00,night,some_clouds,15,0.0,0.0,-23,-24,-33,2300,6800.0
8871,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-10 07:00:00,am,some_clouds,15,0.0,0.0,-21,-22,-31,3650,6450.0
8872,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-10 15:00:00,pm,some_clouds,15,0.0,0.0,-20,-20,-28,3650,6400.0
8873,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-10 23:00:00,night,snow_shwrs,20,1.0,0.0,-21,-22,-30,3250,5700.0
8874,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-11 07:00:00,am,some_clouds,15,0.0,0.0,-18,-20,-28,3850,5750.0
8875,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-11 15:00:00,pm,some_clouds,20,0.0,0.0,-18,-19,-28,3800,6300.0
8876,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,actual,2024-03-30 23:00:00,night,mod._snow,45,6.0,0.0,-23,-24,-39,2950,5650.0
8877,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-31 07:00:00,am,light_snow,35,4.0,0.0,-24,-24,-39,3300,5700.0
8878,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-31 15:00:00,pm,snow_shwrs,15,2.0,0.0,-24,-24,-38,3200,6350.0
8879,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-31 23:00:00,night,some_clouds,25,0.0,0.0,-25,-25,-34,2100,5700.0
8880,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 07:00:00,am,some_clouds,25,0.0,0.0,-24,-24,-36,3250,5700.0
8881,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 15:00:00,pm,some_clouds,15,0.0,0.0,-24,-25,-34,3100,6750.0
8882,gasherbrum,6500,mid,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 23:00:00,night,clear,15,0.0,0.0,-26,-27,-37,1600,
8883,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-02 07:00:00,am,clear,25,0.0,0.0,-31,-32,-47,3200,6400.0
8884,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-02 15:00:00,pm,clear,30,0.0,0.0,-31,-32,-48,3050,6450.0
8885,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-02 23:00:00,night,light_snow,35,1.0,0.0,-31,-32,-52,2750,6050.0
8886,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-03 07:00:00,am,light_snow,55,1.0,0.0,-32,-32,-51,3300,5800.0
8887,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-03 15:00:00,pm,light_snow,40,2.0,0.0,-31,-32,-54,3300,6200.0
8888,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-03 23:00:00,night,mod._snow,70,8.0,0.0,-30,-31,-55,3050,5650.0
8889,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-04 07:00:00,am,light_snow,45,2.0,0.0,-32,-33,-54,3350,5800.0
8890,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-04 15:00:00,pm,light_snow,30,1.0,0.0,-31,-31,-48,3350,6300.0
8891,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-04 23:00:00,night,light_snow,35,2.0,0.0,-30,-31,-46,2850,5650.0
8892,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-05 07:00:00,am,light_snow,35,2.0,0.0,-31,-31,-48,3500,5850.0
8893,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-05 15:00:00,pm,light_snow,15,2.0,0.0,-30,-30,-45,3400,6350.0
8894,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-05 23:00:00,night,some_clouds,20,0.0,0.0,-30,-31,-44,2700,6400.0
8895,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-06 07:00:00,am,snow_shwrs,30,1.0,0.0,-30,-31,-45,3450,5800.0
8896,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-06 15:00:00,pm,snow_shwrs,25,3.0,0.0,-31,-31,-49,3400,6100.0
8897,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-06 23:00:00,night,snow_shwrs,20,3.0,0.0,-30,-31,-44,3000,5700.0
8898,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-07 07:00:00,am,some_clouds,10,0.0,0.0,-30,-31,-40,3350,5800.0
8899,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-07 15:00:00,pm,some_clouds,10,0.0,0.0,-30,-31,-38,3350,6400.0
8900,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-07 23:00:00,night,clear,10,0.0,0.0,-29,-29,-38,1800,
8901,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-08 07:00:00,am,clear,15,0.0,0.0,-29,-29,-38,3450,
8902,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-08 15:00:00,pm,some_clouds,15,0.0,0.0,-29,-30,-41,3350,6500.0
8903,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-08 23:00:00,night,clear,10,0.0,0.0,-29,-29,-39,1950,
8904,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-09 07:00:00,am,clear,15,0.0,0.0,-28,-29,-38,3550,
8905,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-09 15:00:00,pm,clear,15,0.0,0.0,-28,-28,-40,3450,6450.0
8906,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-09 23:00:00,night,some_clouds,20,0.0,0.0,-28,-29,-40,2300,6800.0
8907,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-10 07:00:00,am,some_clouds,15,0.0,0.0,-28,-29,-40,3650,6450.0
8908,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-10 15:00:00,pm,some_clouds,15,0.0,0.0,-27,-28,-38,3650,6400.0
8909,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-10 23:00:00,night,snow_shwrs,25,1.0,0.0,-27,-28,-42,3250,5700.0
8910,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-11 07:00:00,am,some_clouds,15,0.0,0.0,-25,-27,-37,3850,5750.0
8911,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-11 15:00:00,pm,some_clouds,25,0.0,0.0,-25,-26,-38,3800,6300.0
8912,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,actual,2024-03-30 23:00:00,night,mod._snow,60,6.0,0.0,-30,-31,-50,2950,5650.0
8913,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-31 07:00:00,am,light_snow,45,4.0,0.0,-31,-31,-50,3300,5700.0
8914,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-31 15:00:00,pm,snow_shwrs,15,2.0,0.0,-31,-31,-48,3200,6350.0
8915,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-31 23:00:00,night,some_clouds,30,0.0,0.0,-30,-31,-42,2100,5700.0
8916,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 07:00:00,am,some_clouds,30,0.0,0.0,-31,-31,-47,3250,5700.0
8917,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 15:00:00,pm,some_clouds,15,0.0,0.0,-32,-32,-46,3100,6750.0
8918,gasherbrum,7500,,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 23:00:00,night,clear,20,0.0,0.0,-31,-32,-45,1600,
8919,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-02 07:00:00,am,clear,25,0.0,0.0,-35,-36,-53,3200,6400.0
8920,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-02 15:00:00,pm,clear,30,0.0,0.0,-35,-36,-54,3050,6450.0
8921,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-02 23:00:00,night,light_snow,40,1.0,0.0,-35,-36,-58,2750,6050.0
8922,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-03 07:00:00,am,light_snow,60,1.0,0.0,-36,-36,-57,3300,5800.0
8923,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-03 15:00:00,pm,light_snow,45,2.0,0.0,-35,-36,-60,3300,6200.0
8924,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-03 23:00:00,night,mod._snow,80,8.0,0.0,-34,-35,-59,3050,5650.0
8925,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-04 07:00:00,am,light_snow,50,2.0,0.0,-37,-37,-60,3350,5800.0
8926,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-04 15:00:00,pm,light_snow,30,1.0,0.0,-35,-36,-55,3350,6300.0
8927,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-04 23:00:00,night,light_snow,40,2.0,0.0,-34,-35,-54,2850,5650.0
8928,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-05 07:00:00,am,light_snow,35,2.0,0.0,-35,-35,-54,3500,5850.0
8929,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-05 15:00:00,pm,light_snow,20,2.0,0.0,-34,-35,-52,3400,6350.0
8930,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-05 23:00:00,night,some_clouds,20,0.0,0.0,-33,-34,-48,2700,6400.0
8931,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-06 07:00:00,am,snow_shwrs,35,1.0,0.0,-34,-35,-51,3450,5800.0
8932,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-06 15:00:00,pm,snow_shwrs,25,3.0,0.0,-35,-35,-55,3400,6100.0
8933,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-06 23:00:00,night,snow_shwrs,20,3.0,0.0,-34,-35,-49,3000,5700.0
8934,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-07 07:00:00,am,some_clouds,10,0.0,0.0,-34,-35,-45,3350,5800.0
8935,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-07 15:00:00,pm,some_clouds,10,0.0,0.0,-34,-35,-43,3350,6400.0
8936,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-07 23:00:00,night,clear,15,0.0,0.0,-32,-32,-42,1800,
8937,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-08 07:00:00,am,clear,15,0.0,0.0,-33,-33,-43,3450,
8938,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-08 15:00:00,pm,some_clouds,15,0.0,0.0,-33,-34,-47,3350,6500.0
8939,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-08 23:00:00,night,clear,15,0.0,0.0,-32,-32,-43,1950,
8940,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-09 07:00:00,am,clear,15,0.0,0.0,-33,-33,-44,3550,
8941,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-09 15:00:00,pm,clear,15,0.0,0.0,-32,-32,-45,3450,6450.0
8942,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-09 23:00:00,night,some_clouds,20,0.0,0.0,-31,-32,-44,2300,6800.0
8943,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-10 07:00:00,am,some_clouds,15,0.0,0.0,-32,-32,-45,3650,6450.0
8944,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-10 15:00:00,pm,some_clouds,15,0.0,0.0,-31,-32,-44,3650,6400.0
8945,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-10 23:00:00,night,snow_shwrs,30,1.0,0.0,-30,-32,-48,3250,5700.0
8946,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-11 07:00:00,am,some_clouds,20,0.0,0.0,-29,-31,-43,3850,5750.0
8947,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-11 15:00:00,pm,some_clouds,25,0.0,0.0,-29,-31,-44,3800,6300.0
8948,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,actual,2024-03-30 23:00:00,night,mod._snow,65,6.0,0.0,-34,-35,-56,2950,5650.0
8949,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-31 07:00:00,am,light_snow,45,4.0,0.0,-35,-35,-56,3300,5700.0
8950,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-31 15:00:00,pm,snow_shwrs,15,2.0,0.0,-35,-36,-56,3200,6350.0
8951,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-03-31 23:00:00,night,some_clouds,30,0.0,0.0,-33,-34,-46,2100,5700.0
8952,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 07:00:00,am,some_clouds,30,0.0,0.0,-34,-35,-53,3250,5700.0
8953,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 15:00:00,pm,some_clouds,15,0.0,0.0,-36,-37,-53,3100,6750.0
8954,gasherbrum,8068,peak,2024-03-30 23:07:00,2024-03-30 22:00:00,forecast,2024-04-01 23:00:00,night,clear,20,0.0,0.0,-34,-35,-49,1600,
8955,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-02 07:00:00,am,clear,15,0.0,0.0,-10,-11,-17,3200,6400.0
8956,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-02 15:00:00,pm,clear,15,0.0,0.0,-9,-10,-17,3050,6450.0
8957,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-02 23:00:00,night,light_snow,15,1.0,0.0,-11,-14,-21,2750,6050.0
8958,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-03 07:00:00,am,light_snow,25,1.0,0.0,-9,-10,-18,3300,5800.0
8959,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-03 15:00:00,pm,light_snow,20,2.0,0.0,-9,-9,-18,3300,6200.0
8960,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-03 23:00:00,night,mod._snow,30,8.0,0.0,-9,-11,-20,3050,5650.0
8961,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-04 07:00:00,am,light_snow,20,2.0,0.0,-9,-10,-19,3350,5800.0
8962,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-04 15:00:00,pm,cloudy,15,0.0,0.0,-8,-9,-16,3300,6300.0
8963,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-04 23:00:00,night,light_snow,15,2.0,0.0,-11,-12,-19,2800,5650.0
8964,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-05 07:00:00,am,light_snow,20,2.0,0.0,-8,-9,-16,3500,5850.0
8965,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-05 15:00:00,pm,cloudy,10,0.0,0.0,-7,-8,-13,3400,6350.0
8966,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-05 23:00:00,night,some_clouds,10,0.0,0.0,-12,-14,-19,2700,6400.0
8967,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-06 07:00:00,am,snow_shwrs,15,1.0,0.0,-8,-9,-15,3450,5800.0
8968,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-06 15:00:00,pm,snow_shwrs,10,3.0,0.0,-7,-8,-14,3400,6100.0
8969,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-06 23:00:00,night,snow_shwrs,10,2.0,0.0,-10,-14,-19,3000,5700.0
8970,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-07 07:00:00,am,some_clouds,5,0.0,0.0,-8,-10,-14,3350,5800.0
8971,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-07 15:00:00,pm,some_clouds,10,0.0,0.0,-8,-8,-12,3350,6400.0
8972,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-07 23:00:00,night,clear,5,0.0,0.0,-14,-15,-20,1850,
8973,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-08 07:00:00,am,clear,10,0.0,0.0,-7,-9,-13,3450,
8974,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-08 15:00:00,pm,some_clouds,10,0.0,0.0,-7,-8,-12,3350,6500.0
8975,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-08 23:00:00,night,clear,5,0.0,0.0,-13,-15,-19,1950,
8976,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-09 07:00:00,am,clear,10,0.0,0.0,-7,-9,-12,3550,
8977,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-09 15:00:00,pm,clear,10,0.0,0.0,-6,-7,-12,3450,6450.0
8978,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-09 23:00:00,night,some_clouds,10,0.0,0.0,-13,-13,-18,2300,6800.0
8979,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-10 07:00:00,am,some_clouds,10,0.0,0.0,-6,-8,-12,3650,6450.0
8980,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-10 15:00:00,pm,some_clouds,10,0.0,0.0,-5,-6,-10,3650,6400.0
8981,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-10 23:00:00,night,snow_shwrs,15,1.0,0.0,-8,-11,-16,3300,5700.0
8982,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-11 07:00:00,am,some_clouds,10,0.0,0.0,-5,-7,-11,3850,5750.0
8983,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-11 15:00:00,pm,some_clouds,10,0.0,0.0,-4,-5,-10,3800,6300.0
8984,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,actual,2024-03-30 23:00:00,night,light_snow,25,5.0,0.0,-10,-10,-16,2950,5650.0
8985,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-31 07:00:00,am,light_snow,20,4.0,0.0,-9,-10,-18,3300,5700.0
8986,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-31 15:00:00,pm,snow_shwrs,10,1.0,0.0,-8,-10,-16,3200,6350.0
8987,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-31 23:00:00,night,some_clouds,15,0.0,0.0,-14,-15,-21,2100,5700.0
8988,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-04-01 07:00:00,am,some_clouds,15,0.0,0.0,-9,-12,-19,3250,5700.0
8989,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-04-01 15:00:00,pm,some_clouds,10,0.0,0.0,-9,-10,-16,3100,6750.0
8990,gasherbrum_ii,4500,base,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-04-01 23:00:00,night,clear,10,0.0,0.0,-16,-17,-23,1650,
8991,gasherbrum_ii,5500,,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-02 07:00:00,am,clear,20,0.0,0.0,-17,-18,-27,3200,6400.0
8992,gasherbrum_ii,5500,,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-02 15:00:00,pm,clear,20,0.0,0.0,-17,-17,-27,3050,6450.0
8993,gasherbrum_ii,5500,,2024-03-30 23:08:00,2024-03-30 22:00:00,forecast,2024-03-02 23:00:00,night,light_snow,20,1.0,0.0,-18,-20,-29,2750,6050.0
